geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000104756.15	KCTD9	protein_coding	protein_coding	76	79	76	77	78	76	87	39	61	242
ENSG00000104760.16	FGL1	protein_coding	protein_coding	7	7	4	0	0	0	0	0	0	0
ENSG00000104763.18	ASAH1	protein_coding	protein_coding	244	255	279	522	534	492	597	120	178	1304
ENSG00000104765.15	BNIP3L	protein_coding	protein_coding	154	176	191	372	432	416	451	352	518	1171
ENSG00000104774.12	MAN2B1	protein_coding	protein_coding	128	153	129	160	154	156	169	74	114	543
ENSG00000104783.12	KCNN4	protein_coding	protein_coding	17	13	12	13	23	14	13	0	3	1
ENSG00000104804.7	TULP2	protein_coding	protein_coding	33	43	33	4	2	2	3	1	0	1
ENSG00000104805.15	NUCB1	protein_coding	protein_coding	506	596	470	485	581	527	640	234	320	1742
ENSG00000104808.7	DHDH	protein_coding	protein_coding	4	4	2	1	2	4	4	3	3	18
ENSG00000104812.14	GYS1	protein_coding	protein_coding	132	154	98	162	200	129	164	116	145	577
ENSG00000104814.12	MAP4K1	protein_coding	protein_coding	60	84	63	21	19	11	15	5	7	18
ENSG00000104818.14	CGB2	protein_coding	protein_coding	2	0	0	0	0	0	0	0	0	0
ENSG00000104823.8	ECH1	protein_coding	protein_coding	163	172	153	142	157	165	172	61	103	453
ENSG00000104824.17	HNRNPL	protein_coding	protein_coding	571	644	557	244	279	291	321	204	329	1882
ENSG00000104825.16	NFKBIB	protein_coding	protein_coding	46	32	45	19	24	24	29	11	23	158
ENSG00000104826.13	LHB	protein_coding	protein_coding	1	0	1	2	1	1	1	0	0	0
ENSG00000104827.12	CGB3	protein_coding	protein_coding	2	5	1	0	0	0	0	0	0	0
ENSG00000104833.11	TUBB4A	protein_coding	protein_coding	59	74	81	39	44	39	47	69	91	103
ENSG00000104835.14	SARS2	protein_coding	protein_coding	3	1	0	4	2	6	7	5	5	6
ENSG00000104848.1	KCNA7	protein_coding	protein_coding	3	0	0	0	3	1	2	0	0	0
ENSG00000104852.14	SNRNP70	protein_coding	protein_coding	486	573	472	473	547	513	619	334	499	2456
ENSG00000104853.15	CLPTM1	protein_coding	protein_coding	224	237	220	254	235	232	309	132	234	1464
ENSG00000104856.13	RELB	protein_coding	protein_coding	26	22	18	6	13	16	19	11	19	28
ENSG00000104859.14	CLASRP	protein_coding	protein_coding	76	87	69	65	74	77	93	76	117	287
ENSG00000104863.11	LIN7B	protein_coding	protein_coding	4	5	8	11	13	15	25	7	12	83
ENSG00000104866.10	PPP1R37	protein_coding	protein_coding	86	90	69	66	87	95	120	41	64	342
ENSG00000104870.12	FCGRT	protein_coding	protein_coding	104	107	84	71	72	64	80	28	46	209
ENSG00000104872.10	PIH1D1	protein_coding	protein_coding	138	161	131	94	91	95	118	56	126	647
ENSG00000104879.4	CKM	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	16
ENSG00000104880.17	ARHGEF18	protein_coding	protein_coding	8	8	13	10	9	13	11	6	12	33
ENSG00000104881.15	PPP1R13L	protein_coding	protein_coding	72	64	47	44	59	57	79	10	16	34
ENSG00000104883.7	PEX11G	protein_coding	protein_coding	4	4	9	15	8	15	16	7	14	34
ENSG00000104884.15	ERCC2	protein_coding	protein_coding	161	188	172	103	125	122	143	116	134	705
ENSG00000104885.17	DOT1L	protein_coding	protein_coding	142	182	132	108	133	119	154	131	211	526
ENSG00000104886.11	PLEKHJ1	protein_coding	protein_coding	132	159	126	72	74	69	94	56	96	675
ENSG00000104888.9	SLC17A7	protein_coding	protein_coding	17	22	25	8	12	14	13	3	1	7
ENSG00000104889.6	RNASEH2A	protein_coding	protein_coding	1	1	2	1	0	0	0	0	0	3
ENSG00000104892.16	KLC3	protein_coding	protein_coding	6	13	5	3	2	1	3	0	1	5
ENSG00000104894.11	CD37	protein_coding	protein_coding	5	4	4	6	11	8	4	10	20	189
ENSG00000104897.9	SF3A2	protein_coding	protein_coding	180	211	200	143	107	112	146	75	169	398
ENSG00000104899.7	AMH	protein_coding	protein_coding	17	12	10	4	9	8	10	34	43	207
ENSG00000104901.6	DKKL1	protein_coding	protein_coding	3	7	6	6	7	14	8	6	6	81
ENSG00000104903.4	LYL1	protein_coding	protein_coding	5	4	3	3	0	1	0	1	1	4
ENSG00000104904.12	OAZ1	protein_coding	protein_coding	824	801	751	395	445	364	441	250	374	2112
ENSG00000104907.12	TRMT1	protein_coding	protein_coding	112	108	117	81	103	91	103	61	74	341
ENSG00000104915.14	STX10	protein_coding	protein_coding	64	74	58	48	54	43	80	37	59	478
ENSG00000104918.7	RETN	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000104921.14	FCER2	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	1
ENSG00000104936.17	DMPK	protein_coding	protein_coding	34	43	30	68	73	53	67	68	85	359
ENSG00000104938.16	CLEC4M	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	0
ENSG00000104941.7	RSPH6A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000104946.12	TBC1D17	protein_coding	protein_coding	81	89	75	74	75	79	109	41	61	216
ENSG00000104951.15	IL4I1	protein_coding	protein_coding	2	2	1	1	2	4	0	0	0	0
ENSG00000104953.19	TLE6	protein_coding	protein_coding	10	18	11	7	15	13	13	5	4	11
ENSG00000104957.13	CCDC130	protein_coding	protein_coding	32	47	43	96	110	92	111	94	118	436
ENSG00000104960.15	PTOV1	protein_coding	protein_coding	80	97	79	97	89	71	114	66	122	857
ENSG00000104964.14	AES	protein_coding	protein_coding	271	290	250	229	245	260	299	121	205	784
ENSG00000104967.6	NOVA2	protein_coding	protein_coding	95	80	80	86	91	67	90	181	327	687
ENSG00000104969.9	SGTA	protein_coding	protein_coding	184	181	185	160	192	151	199	167	240	1290
ENSG00000104972.15	LILRB1	protein_coding	protein_coding	0	0	0	0	0	0	1	0	0	0
ENSG00000104973.17	MED25	protein_coding	protein_coding	90	127	109	109	97	110	122	74	124	576
ENSG00000104974.11	LILRA1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000104976.11	SNAPC2	protein_coding	protein_coding	33	35	41	42	43	40	38	32	41	142
ENSG00000104979.8	C19orf53	protein_coding	protein_coding	136	173	139	149	176	165	178	77	135	929
ENSG00000104980.7	TIMM44	protein_coding	protein_coding	143	176	153	58	76	64	80	43	94	420
ENSG00000104983.8	CCDC61	protein_coding	protein_coding	36	41	21	24	20	22	35	4	10	39
ENSG00000104998.3	IL27RA	protein_coding	protein_coding	63	66	53	12	19	21	15	9	18	21
ENSG00000105011.8	ASF1B	protein_coding	protein_coding	69	99	82	9	3	6	4	17	28	236
ENSG00000105048.16	TNNT1	protein_coding	protein_coding	100	150	110	64	72	68	65	10	16	69
ENSG00000105053.10	VRK3	protein_coding	protein_coding	81	71	78	44	57	53	57	40	76	539
ENSG00000105058.11	FAM32A	protein_coding	protein_coding	192	196	148	151	173	160	199	157	253	1541
ENSG00000105063.18	PPP6R1	protein_coding	protein_coding	243	282	234	146	173	174	218	89	148	708
ENSG00000105072.8	C19orf44	protein_coding	protein_coding	5	4	3	5	15	12	22	5	9	124
ENSG00000105085.10	MED26	protein_coding	protein_coding	8	18	11	10	20	18	14	9	14	45
ENSG00000105088.8	OLFM2	protein_coding	protein_coding	305	354	303	152	153	150	185	102	165	793
ENSG00000105122.12	RASAL3	protein_coding	protein_coding	20	24	12	1	0	2	2	0	0	0
ENSG00000105127.8	AKAP8	protein_coding	protein_coding	74	88	82	57	58	64	80	41	72	398
ENSG00000105131.7	EPHX3	protein_coding	protein_coding	29	29	41	2	7	6	3	1	0	7
ENSG00000105135.15	ILVBL	protein_coding	protein_coding	127	118	109	141	152	164	193	78	126	785
ENSG00000105136.20	ZNF419	protein_coding	protein_coding	25	21	17	60	56	58	77	40	89	313
ENSG00000105137.12	SYDE1	protein_coding	protein_coding	17	29	31	25	27	33	38	26	27	189
ENSG00000105141.5	CASP14	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105143.12	SLC1A6	protein_coding	protein_coding	15	17	19	10	3	5	8	16	21	48
ENSG00000105146.12	AURKC	protein_coding	protein_coding	37	51	30	19	23	16	24	11	11	4
ENSG00000105171.9	POP4	protein_coding	protein_coding	60	73	67	61	68	61	81	41	43	384
ENSG00000105173.13	CCNE1	protein_coding	protein_coding	80	84	87	18	23	18	20	13	20	195
ENSG00000105176.17	URI1	protein_coding	protein_coding	136	169	129	111	124	121	122	94	167	751
ENSG00000105185.11	PDCD5	protein_coding	protein_coding	120	120	154	135	133	122	145	91	135	714
ENSG00000105186.15	ANKRD27	protein_coding	protein_coding	141	171	163	46	57	57	68	39	47	369
ENSG00000105193.8	RPS16	protein_coding	protein_coding	1647	1844	1603	1390	1532	1549	1626	495	856	7035
ENSG00000105197.10	TIMM50	protein_coding	protein_coding	233	242	238	131	119	120	137	65	102	695
ENSG00000105198.10	LGALS13	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105202.8	FBL	protein_coding	protein_coding	626	659	578	310	337	280	325	181	253	1337
ENSG00000105204.13	DYRK1B	protein_coding	protein_coding	21	29	21	37	46	30	41	37	57	333
ENSG00000105205.6	CLC	protein_coding	protein_coding	8	9	7	0	0	0	0	0	0	0
ENSG00000105219.9	CNTD2	protein_coding	protein_coding	3	0	3	0	1	0	1	0	2	5
ENSG00000105220.15	GPI	protein_coding	protein_coding	670	738	692	1426	1603	1516	1764	486	811	1515
ENSG00000105221.16	AKT2	protein_coding	protein_coding	288	354	303	264	274	250	312	154	273	1295
ENSG00000105223.19	PLD3	protein_coding	protein_coding	590	688	568	1376	1581	1492	1772	687	1036	7775
ENSG00000105227.14	PRX	protein_coding	protein_coding	30	48	38	27	22	35	23	20	25	120
ENSG00000105229.6	PIAS4	protein_coding	protein_coding	92	79	95	53	72	58	61	30	53	313
ENSG00000105245.9	NUMBL	protein_coding	protein_coding	52	64	60	64	83	100	104	65	99	366
ENSG00000105246.5	EBI3	protein_coding	protein_coding	0	1	3	0	3	0	1	0	0	1
ENSG00000105248.15	YJU2	protein_coding	protein_coding	32	40	35	17	18	20	25	15	33	196
ENSG00000105251.10	SHD	protein_coding	protein_coding	21	15	6	34	36	43	48	58	96	154
ENSG00000105254.11	TBCB	protein_coding	protein_coding	169	180	158	241	251	207	220	135	218	1713
ENSG00000105255.10	FSD1	protein_coding	protein_coding	68	73	67	24	38	29	42	42	72	574
ENSG00000105258.8	POLR2I	protein_coding	protein_coding	12	11	12	9	6	4	10	6	5	54
ENSG00000105261.7	OVOL3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105270.14	CLIP3	protein_coding	protein_coding	48	40	43	190	186	181	218	192	281	700
ENSG00000105278.10	ZFR2	protein_coding	protein_coding	46	57	34	13	19	14	15	32	46	100
ENSG00000105281.12	SLC1A5	protein_coding	protein_coding	580	608	495	90	117	103	105	57	75	341
ENSG00000105287.12	PRKD2	protein_coding	protein_coding	193	233	195	110	123	97	140	53	86	346
ENSG00000105289.14	TJP3	protein_coding	protein_coding	79	93	82	16	18	8	20	4	7	34
ENSG00000105290.11	APLP1	protein_coding	protein_coding	63	67	54	207	203	223	251	558	923	4080
ENSG00000105298.13	CACTIN	protein_coding	protein_coding	41	63	54	30	52	40	43	34	41	274
ENSG00000105321.13	CCDC9	protein_coding	protein_coding	47	67	47	59	62	65	74	26	39	227
ENSG00000105323.16	HNRNPUL1	protein_coding	protein_coding	707	785	734	437	517	442	509	286	518	2220
ENSG00000105325.13	FZR1	protein_coding	protein_coding	107	105	114	91	91	109	112	92	132	858
ENSG00000105327.17	BBC3	protein_coding	protein_coding	139	166	116	112	98	89	116	17	34	138
ENSG00000105329.9	TGFB1	protein_coding	protein_coding	107	149	134	666	725	680	787	25	44	50
ENSG00000105339.10	DENND3	protein_coding	protein_coding	46	30	46	45	50	59	66	27	43	102
ENSG00000105341.18	DMAC2	protein_coding	protein_coding	141	156	127	88	111	93	123	70	91	586
ENSG00000105352.10	CEACAM4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105355.8	PLIN3	protein_coding	protein_coding	179	220	178	120	137	107	164	63	106	1120
ENSG00000105357.16	MYH14	protein_coding	protein_coding	71	74	49	23	27	25	42	14	24	115
ENSG00000105364.13	MRPL4	protein_coding	protein_coding	89	103	95	53	55	64	48	36	67	355
ENSG00000105366.15	SIGLEC8	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105369.9	CD79A	protein_coding	protein_coding	3	2	1	2	0	3	1	1	2	2
ENSG00000105370.7	LIM2	protein_coding	protein_coding	1	3	2	1	2	1	4	0	0	4
ENSG00000105371.9	ICAM4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105372.7	RPS19	protein_coding	protein_coding	2791	3112	2771	3084	3604	3298	3746	1293	2019	12738
ENSG00000105373.18	NOP53	protein_coding	protein_coding	549	615	485	562	721	635	770	329	473	2241
ENSG00000105374.9	NKG7	protein_coding	protein_coding	1	3	1	4	4	2	4	0	0	0
ENSG00000105376.4	ICAM5	protein_coding	protein_coding	9	9	8	15	10	17	17	8	12	3
ENSG00000105379.9	ETFB	protein_coding	protein_coding	26	45	44	92	89	101	79	33	43	197
ENSG00000105383.14	CD33	protein_coding	protein_coding	3	1	3	0	0	0	0	0	0	1
ENSG00000105388.15	CEACAM5	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000105392.15	CRX	protein_coding	protein_coding	0	1	0	3	1	2	0	1	1	1
ENSG00000105393.15	BABAM1	protein_coding	protein_coding	57	65	44	52	67	52	80	28	47	222
ENSG00000105397.13	TYK2	protein_coding	protein_coding	80	71	99	240	272	261	297	84	161	500
ENSG00000105398.3	SULT2A1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105401.8	CDC37	protein_coding	protein_coding	336	386	300	393	453	396	481	199	353	1758
ENSG00000105402.7	NAPA	protein_coding	protein_coding	63	68	60	70	91	80	94	46	83	340
ENSG00000105404.10	RABAC1	protein_coding	protein_coding	12	16	11	18	24	26	33	10	15	128
ENSG00000105409.18	ATP1A3	protein_coding	protein_coding	7	8	6	4	9	7	9	22	52	40
ENSG00000105419.17	MEIS3	protein_coding	protein_coding	114	143	124	302	365	365	370	185	285	1015
ENSG00000105426.16	PTPRS	protein_coding	protein_coding	260	386	309	245	282	269	344	460	671	3041
ENSG00000105427.9	CNFN	protein_coding	protein_coding	7	7	5	4	2	1	2	1	2	19
ENSG00000105428.5	ZNRF4	protein_coding	protein_coding	0	0	0	1	0	0	0	0	0	0
ENSG00000105429.12	MEGF8	protein_coding	protein_coding	261	349	276	270	335	274	367	198	348	1768
ENSG00000105438.8	KDELR1	protein_coding	protein_coding	455	557	429	522	569	515	628	349	563	2151
ENSG00000105443.14	CYTH2	protein_coding	protein_coding	112	121	82	119	118	108	137	126	225	1649
ENSG00000105447.12	GRWD1	protein_coding	protein_coding	69	93	87	36	44	38	51	32	43	449
ENSG00000105464.3	GRIN2D	protein_coding	protein_coding	138	161	136	91	100	87	123	50	95	82
ENSG00000105467.8	SYNGR4	protein_coding	protein_coding	1	0	1	0	0	1	1	1	1	5
ENSG00000105472.12	CLEC11A	protein_coding	protein_coding	22	19	21	29	44	42	38	7	11	50
ENSG00000105479.15	CCDC114	protein_coding	protein_coding	2	4	3	12	26	16	18	3	9	38
ENSG00000105483.17	CARD8	protein_coding	protein_coding	70	63	53	58	61	85	95	50	76	412
ENSG00000105486.13	LIG1	protein_coding	protein_coding	138	174	160	88	97	89	119	61	86	657
ENSG00000105492.15	SIGLEC6	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000105497.7	ZNF175	protein_coding	protein_coding	20	32	29	27	31	26	29	14	41	171
ENSG00000105499.13	PLA2G4C	protein_coding	protein_coding	17	18	6	19	19	16	20	7	8	19
ENSG00000105501.12	SIGLEC5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105507.2	CABP5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105509.10	HAS1	protein_coding	protein_coding	3	4	6	18	36	23	34	3	8	41
ENSG00000105514.7	RAB3D	protein_coding	protein_coding	29	36	30	53	39	38	49	21	38	171
ENSG00000105516.10	DBP	protein_coding	protein_coding	58	82	73	42	54	51	46	9	12	45
ENSG00000105518.13	TMEM205	protein_coding	protein_coding	30	39	26	21	43	24	42	21	27	204
ENSG00000105519.15	CAPS	protein_coding	protein_coding	4	8	7	10	21	13	15	16	28	125
ENSG00000105520.10	PLPPR2	protein_coding	protein_coding	21	20	40	86	90	84	88	79	122	410
ENSG00000105523.3	FAM83E	protein_coding	protein_coding	12	15	16	4	1	3	5	1	0	9
ENSG00000105538.9	RASIP1	protein_coding	protein_coding	46	39	46	6	7	6	8	4	3	12
ENSG00000105549.10	THEG	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	0
ENSG00000105550.9	FGF21	protein_coding	protein_coding	4	2	3	0	0	0	0	0	0	0
ENSG00000105552.14	BCAT2	protein_coding	protein_coding	73	60	56	108	113	123	125	47	71	231
ENSG00000105556.11	MIER2	protein_coding	protein_coding	80	96	95	47	65	49	71	24	57	212
ENSG00000105559.11	PLEKHA4	protein_coding	protein_coding	61	81	62	53	66	61	72	18	44	242
ENSG00000105568.17	PPP2R1A	protein_coding	protein_coding	770	840	777	696	858	801	895	476	839	4899
ENSG00000105576.15	TNPO2	protein_coding	protein_coding	213	230	203	268	317	321	359	303	457	1642
ENSG00000105583.10	WDR83OS	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000105605.7	CACNG7	protein_coding	protein_coding	108	129	119	45	65	66	69	109	166	466
ENSG00000105607.12	GCDH	protein_coding	protein_coding	40	63	48	31	47	43	43	22	38	270
ENSG00000105609.16	LILRB5	protein_coding	protein_coding	1	0	0	0	0	1	0	0	0	0
ENSG00000105610.5	KLF1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	2
ENSG00000105612.8	DNASE2	protein_coding	protein_coding	123	111	102	82	102	99	96	32	40	265
ENSG00000105613.9	MAST1	protein_coding	protein_coding	31	39	33	28	50	30	38	42	66	249
ENSG00000105617.3	LENG1	protein_coding	protein_coding	8	14	13	15	10	14	16	6	16	69
ENSG00000105618.13	PRPF31	protein_coding	protein_coding	111	101	98	55	93	66	83	61	82	597
ENSG00000105619.13	TFPT	protein_coding	protein_coding	36	50	33	48	64	47	52	20	30	192
ENSG00000105639.18	JAK3	protein_coding	protein_coding	39	29	30	47	64	63	59	17	22	35
ENSG00000105640.12	RPL18A	protein_coding	protein_coding	1114	1152	1053	1014	1078	1056	1245	518	818	5295
ENSG00000105641.3	SLC5A5	protein_coding	protein_coding	13	15	13	1	0	0	1	0	1	1
ENSG00000105642.15	KCNN1	protein_coding	protein_coding	8	14	11	50	81	62	68	16	19	99
ENSG00000105643.9	ARRDC2	protein_coding	protein_coding	17	17	20	26	31	28	39	9	9	18
ENSG00000105647.16	PIK3R2	protein_coding	protein_coding	0	0	0	0	0	1	0	0	0	3
ENSG00000105649.9	RAB3A	protein_coding	protein_coding	15	24	23	41	49	38	55	53	75	184
ENSG00000105650.22	PDE4C	protein_coding	protein_coding	0	1	1	2	4	8	3	1	3	1
ENSG00000105655.18	ISYNA1	protein_coding	protein_coding	420	438	391	525	625	572	653	272	454	4583
ENSG00000105656.12	ELL	protein_coding	protein_coding	29	35	28	32	36	24	30	22	18	99
ENSG00000105662.15	CRTC1	protein_coding	protein_coding	44	69	53	73	72	73	73	58	102	404
ENSG00000105664.10	COMP	protein_coding	protein_coding	0	1	2	9	12	9	7	6	12	2
ENSG00000105668.7	UPK1A	protein_coding	protein_coding	9	4	3	1	2	0	3	0	3	1
ENSG00000105669.13	COPE	protein_coding	protein_coding	168	178	169	169	195	174	203	85	163	1222
ENSG00000105671.11	DDX49	protein_coding	protein_coding	66	77	75	79	88	86	101	53	69	687
ENSG00000105672.14	ETV2	protein_coding	protein_coding	0	1	0	0	3	2	0	2	3	20
ENSG00000105675.8	ATP4A	protein_coding	protein_coding	0	1	0	0	0	0	0	2	2	2
ENSG00000105676.13	ARMC6	protein_coding	protein_coding	77	112	100	24	40	35	23	24	52	429
ENSG00000105677.11	TMEM147	protein_coding	protein_coding	126	168	132	130	140	114	139	67	96	812
ENSG00000105679.8	GAPDHS	protein_coding	protein_coding	0	0	0	0	1	1	0	0	0	0
ENSG00000105695.14	MAG	protein_coding	protein_coding	1	1	1	0	0	0	0	0	0	0
ENSG00000105696.8	TMEM59L	protein_coding	protein_coding	50	50	43	113	143	139	139	97	176	309
ENSG00000105697.8	HAMP	protein_coding	protein_coding	0	0	0	0	0	0	1	3	3	2
ENSG00000105698.15	USF2	protein_coding	protein_coding	208	247	219	177	174	176	208	116	191	732
ENSG00000105699.16	LSR	protein_coding	protein_coding	253	267	223	108	75	95	89	55	78	493
ENSG00000105700.10	KXD1	protein_coding	protein_coding	118	133	103	63	81	81	83	49	84	303
ENSG00000105701.15	FKBP8	protein_coding	protein_coding	798	867	767	499	607	574	643	363	581	2897
ENSG00000105705.15	SUGP1	protein_coding	protein_coding	59	89	70	65	67	61	68	60	88	479
ENSG00000105707.13	HPN	protein_coding	protein_coding	124	137	102	25	23	29	24	4	2	7
ENSG00000105708.8	ZNF14	protein_coding	protein_coding	11	15	14	28	8	18	24	5	12	83
ENSG00000105711.11	SCN1B	protein_coding	protein_coding	31	29	25	15	24	32	28	2	2	13
ENSG00000105717.13	PBX4	protein_coding	protein_coding	2	1	5	6	9	10	7	7	18	106
ENSG00000105722.9	ERF	protein_coding	protein_coding	113	117	104	80	93	85	100	99	122	617
ENSG00000105723.11	GSK3A	protein_coding	protein_coding	104	106	90	82	97	74	111	69	95	465
ENSG00000105726.16	ATP13A1	protein_coding	protein_coding	123	153	102	114	135	127	135	88	133	645
ENSG00000105732.12	ZNF574	protein_coding	protein_coding	74	60	76	32	36	55	62	32	65	253
ENSG00000105737.9	GRIK5	protein_coding	protein_coding	144	212	137	100	119	109	143	95	147	301
ENSG00000105738.10	SIPA1L3	protein_coding	protein_coding	86	83	88	63	61	55	78	54	81	239
ENSG00000105750.14	ZNF85	protein_coding	protein_coding	31	33	34	29	35	31	34	29	29	160
ENSG00000105755.7	ETHE1	protein_coding	protein_coding	34	22	17	38	49	46	46	11	18	150
ENSG00000105767.2	CADM4	protein_coding	protein_coding	59	55	57	105	138	135	127	155	257	1399
ENSG00000105771.13	SMG9	protein_coding	protein_coding	73	88	65	120	153	156	170	42	74	433
ENSG00000105778.18	AVL9	protein_coding	protein_coding	167	183	139	170	133	160	180	93	150	677
ENSG00000105784.15	RUNDC3B	protein_coding	protein_coding	2	0	1	0	0	1	1	6	7	34
ENSG00000105792.19	CFAP69	protein_coding	protein_coding	2	1	2	13	7	14	17	11	14	180
ENSG00000105793.15	GTPBP10	protein_coding	protein_coding	27	35	28	17	19	25	27	20	29	155
ENSG00000105808.17	RASA4	protein_coding	protein_coding	1	0	0	3	3	0	3	0	3	1
ENSG00000105810.9	CDK6	protein_coding	protein_coding	198	235	199	67	68	78	71	24	46	223
ENSG00000105819.13	PMPCB	protein_coding	protein_coding	156	173	180	59	80	102	94	34	38	982
ENSG00000105821.14	DNAJC2	protein_coding	protein_coding	81	81	75	56	48	54	72	35	53	449
